Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","80.724417","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","81.243046","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","81.736597","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","81.644128","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","82.898881","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","83.926463","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","82.929758","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","85.272024","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","85.906316","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","86.510321","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","86.835669","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","85.98531","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","86.372804","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","87.272065","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","87.642347","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","86.088601","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","85.07109","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","85.933351","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","85.821027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","87.098044","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","89.786655","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","90.43749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","91.234802","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","91.436457","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","90.847713","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.947918","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","92.221944","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","92.056003","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","93.327834","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","94.517208","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","93.627996","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","94.770904","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.297536","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.139436","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.530273","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.229332","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.972543","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.823335","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.05127","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.984044","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.708045","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.236754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.011634","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.397224","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.337452","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.061351","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.473425","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.599141","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.388333","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.195658","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.034873","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.768367","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","98.098591","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.432503","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.585059","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.28584","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.411791","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","102.857706","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.618233","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.967168","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.236245","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.779901","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.226511","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.808678","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.922016","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","106.205681","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","106.567225","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","106.861882","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","108.06266","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","108.916832","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.52005","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","108.701492","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","114.689456","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","114.595556","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","115.40368","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","116.211191","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","113.711408","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","112.432266","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","112.298027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","112.670435","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","113.102032","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","113.832502","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","114.527725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","113.437296","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","112.827883","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","111.659316","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","111.214302","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","110.406413","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.761771","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.569272","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","110.133214","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","111.711655","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","112.497627","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","113.490296","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","114.054183","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","113.597099","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","115.785785","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","117.371378","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","119.044418","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","116.870769","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.926413","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","115.357437","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.68503","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","114.891168","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","116.204666","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","119.067918","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","120.880724","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","120.900114","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","121.659358","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","136.811308","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","134.430757","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","131.92342","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","129.529495","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","127.927101","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","125.471362","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","126.094055","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","127.677141","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","128.002089","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","128.251956","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","127.332161","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","127.699447","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","130.335891","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","132.280617","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","131.438728","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","132.155664","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","131.69953","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","137.772399","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","142.350333","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","143.907221","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","150.708838","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","153.851465","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","155.173082","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","155.096341","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","161.336283","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","163.012382","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","165.568171","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","165.040503","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","162.188702","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","004","Afghanistan","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","162.003413","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","87.54289","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","89.534178","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","87.690393","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","89.165421","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","88.649161","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","87.321636","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","88.280404","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","88.57541","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","87.985399","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","88.354155","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","88.870415","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","89.460426","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","90.492945","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","90.861702","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","91.967973","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.631736","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","91.156708","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","90.19794","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","89.755432","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","90.19794","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","90.640448","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","91.377962","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","91.672968","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","92.115476","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","92.85299","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","94.401769","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","94.696774","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","94.623023","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","248","Åland Islands","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","94.401769","A","Official figure","base year is 2015"
